idxcell,idycell,idzcell,x_center_um,y_center_um,z_center_um,region_type,temperature_K,cell_volume_um3
2,25,6,0.011,0.057,0.055,CORE,331.025153890375,4.000000000000002e-08
3,25,6,0.013000000000000001,0.057,0.055,CORE,332.36754907700004,4.000000000000002e-08
4,25,6,0.015,0.057,0.055,CORE,331.4101630301249,4.000000000000002e-08
5,25,6,0.017,0.057,0.055,CORE,328.82055547975,3.999999999999998e-08
6,25,6,0.019,0.057,0.055,CORE,324.45778520675,4.0000000000000054e-08
7,25,6,0.025,0.057,0.055,X+,321.77450817925,2.0000000000000004e-07
1,26,6,0.005,0.059,0.055,X-,329.72362462,1.9999999999999938e-07
2,26,6,0.011,0.059,0.055,CORE,331.11373728775004,3.9999999999999875e-08
3,26,6,0.013000000000000001,0.059,0.055,CORE,332.66856936875,3.9999999999999875e-08
4,26,6,0.015,0.059,0.055,CORE,332.06449826737503,3.9999999999999875e-08
5,26,6,0.017,0.059,0.055,CORE,329.714386769125,3.999999999999984e-08
6,26,6,0.019,0.059,0.055,CORE,325.668355956125,3.999999999999991e-08
7,26,6,0.025,0.059,0.055,X+,323.20364612674996,1.9999999999999933e-07
1,27,6,0.005,0.061,0.055,X-,329.79962052175,2.000000000000001e-07
2,27,6,0.011,0.061,0.055,CORE,331.15947745712504,4.000000000000002e-08
3,27,6,0.013000000000000001,0.061,0.055,CORE,332.81047697425,4.000000000000002e-08
4,27,6,0.015,0.061,0.055,CORE,332.4879945435,4.000000000000002e-08
5,27,6,0.017,0.061,0.055,CORE,330.39701488525003,3.999999999999998e-08
6,27,6,0.019,0.061,0.055,CORE,326.52324190525,4.0000000000000054e-08
7,27,6,0.025,0.061,0.055,X+,324.12682357100005,2.0000000000000004e-07
1,28,6,0.005,0.063,0.055,X-,329.86891287425,2.000000000000001e-07
2,28,6,0.011,0.063,0.055,CORE,331.1907657115,4.000000000000002e-08
3,28,6,0.013000000000000001,0.063,0.055,CORE,332.87320789087505,4.000000000000002e-08
4,28,6,0.015,0.063,0.055,CORE,332.750296955875,4.000000000000002e-08
5,28,6,0.017,0.063,0.055,CORE,330.849952905,3.999999999999998e-08
6,28,6,0.019,0.063,0.055,CORE,327.1017970495,4.0000000000000054e-08
7,28,6,0.025,0.063,0.055,X+,324.77048496775,2.0000000000000004e-07
1,29,6,0.005,0.065,0.055,X-,329.932041279,2.000000000000001e-07
2,29,6,0.011,0.065,0.055,CORE,331.21613981825,4.000000000000002e-08
3,29,6,0.013000000000000001,0.065,0.055,CORE,332.90602597912505,4.000000000000002e-08
4,29,6,0.015,0.065,0.055,CORE,332.883689099375,4.000000000000002e-08
5,29,6,0.017,0.065,0.055,CORE,331.10817137425,3.999999999999998e-08
6,29,6,0.019,0.065,0.055,CORE,327.493070463875,4.0000000000000054e-08
7,29,6,0.025,0.065,0.055,X+,325.22536277725,2.0000000000000004e-07
1,30,6,0.005,0.067,0.055,X-,329.9893486685,2.000000000000001e-07
2,30,6,0.011,0.067,0.055,CORE,331.23704427937497,4.000000000000002e-08
3,30,6,0.013000000000000001,0.067,0.055,CORE,332.925503551125,4.000000000000002e-08
4,30,6,0.015,0.067,0.055,CORE,332.936315891375,4.000000000000002e-08
5,30,6,0.017,0.067,0.055,CORE,331.22230926062497,3.999999999999998e-08
6,30,6,0.019,0.067,0.055,CORE,327.746923504625,4.0000000000000054e-08
7,30,6,0.025,0.067,0.055,X+,325.55559305875,2.0000000000000004e-07
1,31,6,0.005,0.069,0.055,X-,330.04038917675,2.000000000000001e-07
2,31,6,0.011,0.069,0.055,CORE,331.27126515587497,4.000000000000002e-08
3,31,6,0.013000000000000001,0.069,0.055,CORE,332.92630295074997,4.000000000000002e-08
4,31,6,0.015,0.069,0.055,CORE,332.94883317475,4.000000000000002e-08
5,31,6,0.017,0.069,0.055,CORE,331.282443666625,3.999999999999998e-08
6,31,6,0.019,0.069,0.055,CORE,327.907544193875,4.0000000000000054e-08
7,31,6,0.025,0.069,0.055,X+,325.7974026375,2.0000000000000004e-07
1,32,6,0.005,0.07100000000000001,0.055,X-,330.084938844,1.999999999999987e-07
2,32,6,0.011,0.07100000000000001,0.055,CORE,331.309749566875,3.999999999999974e-08
3,32,6,0.013000000000000001,0.07100000000000001,0.055,CORE,332.93291791875004,3.999999999999974e-08
4,32,6,0.015,0.07100000000000001,0.055,CORE,332.93900458250005,3.999999999999974e-08
5,32,6,0.017,0.07100000000000001,0.055,CORE,331.31890806325,3.999999999999971e-08
6,32,6,0.019,0.07100000000000001,0.055,CORE,328.035785246875,3.9999999999999776e-08
7,32,6,0.025,0.07100000000000001,0.055,X+,325.9804879845,1.9999999999999867e-07
1,33,6,0.005,0.073,0.055,X-,330.1231366915,2.000000000000001e-07
2,33,6,0.011,0.073,0.055,CORE,331.32107046525,4.000000000000002e-08
3,33,6,0.013000000000000001,0.073,0.055,CORE,332.91644862475005,4.000000000000002e-08
4,33,6,0.015,0.073,0.055,CORE,332.92337496675,4.000000000000002e-08
5,33,6,0.017,0.073,0.055,CORE,331.34737184874996,3.999999999999998e-08
6,33,6,0.019,0.073,0.055,CORE,328.14509486500003,4.0000000000000054e-08
7,33,6,0.025,0.073,0.055,X+,326.12830295550003,2.0000000000000004e-07
1,34,6,0.005,0.075,0.055,X-,330.15483232049996,2.000000000000001e-07
2,34,6,0.011,0.075,0.055,CORE,331.3424639735,4.000000000000002e-08
3,34,6,0.013000000000000001,0.075,0.055,CORE,332.924857976875,4.000000000000002e-08
4,34,6,0.015,0.075,0.055,CORE,332.95435610037504,4.000000000000002e-08
5,34,6,0.017,0.075,0.055,CORE,331.40428471612506,3.999999999999998e-08
6,34,6,0.019,0.075,0.055,CORE,328.23680979274997,4.0000000000000054e-08
7,34,6,0.025,0.075,0.055,X+,326.25414202675,2.0000000000000004e-07
1,35,6,0.005,0.077,0.055,X-,330.17974024824997,2.000000000000001e-07
2,35,6,0.011,0.077,0.055,CORE,331.37614902875,4.000000000000002e-08
3,35,6,0.013000000000000001,0.077,0.055,CORE,332.98099254475005,4.000000000000002e-08
4,35,6,0.015,0.077,0.055,CORE,333.014281704375,4.000000000000002e-08
5,35,6,0.017,0.077,0.055,CORE,331.462804868125,3.999999999999998e-08
6,35,6,0.019,0.077,0.055,CORE,328.32661252062496,4.0000000000000054e-08
7,35,6,0.025,0.077,0.055,X+,326.3667514335,2.0000000000000004e-07
1,36,6,0.005,0.079,0.055,X-,330.198059753,2.000000000000001e-07
2,36,6,0.011,0.079,0.055,CORE,331.399123035,4.000000000000002e-08
3,36,6,0.013000000000000001,0.079,0.055,CORE,333.02710614549994,4.000000000000002e-08
4,36,6,0.015,0.079,0.055,CORE,333.0841415755,4.000000000000002e-08
5,36,6,0.017,0.079,0.055,CORE,331.5440280445,3.999999999999998e-08
6,36,6,0.019,0.079,0.055,CORE,328.423614227125,4.0000000000000054e-08
7,36,6,0.025,0.079,0.055,X+,326.47342954225,2.0000000000000004e-07
1,37,6,0.005,0.081,0.055,X-,330.20995286375,2.000000000000001e-07
2,37,6,0.011,0.081,0.055,CORE,331.41958367525,4.000000000000002e-08
3,37,6,0.013000000000000001,0.081,0.055,CORE,333.07174985525,4.000000000000002e-08
4,37,6,0.015,0.081,0.055,CORE,333.157354674125,4.000000000000002e-08
5,37,6,0.017,0.081,0.055,CORE,331.63276201825,3.999999999999998e-08
6,37,6,0.019,0.081,0.055,CORE,328.520740260125,4.0000000000000054e-08
7,37,6,0.025,0.081,0.055,X+,326.57638060825,2.0000000000000004e-07
1,38,6,0.005,0.083,0.055,X-,330.2152689455,2.000000000000001e-07
2,38,6,0.011,0.083,0.055,CORE,331.45391963812494,4.000000000000002e-08
3,38,6,0.013000000000000001,0.083,0.055,CORE,333.150268350625,4.000000000000002e-08
4,38,6,0.015,0.083,0.055,CORE,333.25211797975,4.000000000000002e-08
5,38,6,0.017,0.083,0.055,CORE,331.754481184875,3.999999999999998e-08
6,38,6,0.019,0.083,0.055,CORE,328.643665976625,4.0000000000000054e-08
7,38,6,0.025,0.083,0.055,X+,326.6746391725,2.0000000000000004e-07
1,39,6,0.005,0.08499999999999999,0.055,X-,330.21422226625,1.999999999999987e-07
2,39,6,0.011,0.08499999999999999,0.055,CORE,331.492458235375,3.999999999999974e-08
3,39,6,0.013000000000000001,0.08499999999999999,0.055,CORE,333.24868790112504,3.999999999999974e-08
4,39,6,0.015,0.08499999999999999,0.055,CORE,333.397478899375,3.999999999999974e-08
5,39,6,0.017,0.08499999999999999,0.055,CORE,331.92414350262504,3.999999999999971e-08
6,39,6,0.019,0.08499999999999999,0.055,CORE,328.772830837,3.9999999999999776e-08
7,39,6,0.025,0.08499999999999999,0.055,X+,326.76565086975,1.9999999999999867e-07
1,40,6,0.005,0.087,0.055,X-,330.20695916324996,2.000000000000001e-07
2,40,6,0.011,0.087,0.055,CORE,331.505075709,4.000000000000002e-08
3,40,6,0.013000000000000001,0.087,0.055,CORE,333.334973320375,4.000000000000002e-08
4,40,6,0.015,0.087,0.055,CORE,333.554021265875,4.000000000000002e-08
5,40,6,0.017,0.087,0.055,CORE,332.08737661712496,3.999999999999998e-08
6,40,6,0.019,0.087,0.055,CORE,328.88975697475,4.0000000000000054e-08
7,40,6,0.025,0.087,0.055,X+,326.846048861,2.0000000000000004e-07
1,41,6,0.005,0.089,0.055,X-,330.1936232565,2.000000000000001e-07
2,41,6,0.011,0.089,0.055,CORE,331.508557654125,4.000000000000002e-08
3,41,6,0.013000000000000001,0.089,0.055,CORE,333.41766652549995,4.000000000000002e-08
4,41,6,0.015,0.089,0.055,CORE,333.717173013875,4.000000000000002e-08
5,41,6,0.017,0.089,0.055,CORE,332.24003976537506,3.999999999999998e-08
6,41,6,0.019,0.089,0.055,CORE,328.98379933125,4.0000000000000054e-08
7,41,6,0.025,0.089,0.055,X+,326.91002416025,2.0000000000000004e-07
1,42,6,0.005,0.091,0.055,X-,330.17394499125,2.000000000000001e-07
2,42,6,0.011,0.091,0.055,CORE,331.519357792375,4.000000000000002e-08
3,42,6,0.013000000000000001,0.091,0.055,CORE,333.490273958125,4.000000000000002e-08
4,42,6,0.015,0.091,0.055,CORE,333.85664264025,4.000000000000002e-08
5,42,6,0.017,0.091,0.055,CORE,332.39032425487494,3.999999999999998e-08
6,42,6,0.019,0.091,0.055,CORE,329.06680117099995,4.0000000000000054e-08
7,42,6,0.025,0.091,0.055,X+,326.95046178999996,2.0000000000000004e-07
1,43,6,0.005,0.093,0.055,X-,330.147345997,2.000000000000001e-07
2,43,6,0.011,0.093,0.055,CORE,331.53698762849996,4.000000000000002e-08
3,43,6,0.013000000000000001,0.093,0.055,CORE,333.58122208837506,4.000000000000002e-08
4,43,6,0.015,0.093,0.055,CORE,333.980622075875,4.000000000000002e-08
5,43,6,0.017,0.093,0.055,CORE,332.518646274625,3.999999999999998e-08
6,43,6,0.019,0.093,0.055,CORE,329.13644461025,4.0000000000000054e-08
7,43,6,0.025,0.093,0.055,X+,326.96102590625,2.0000000000000004e-07
1,44,6,0.005,0.095,0.055,X-,330.1138703925,2.000000000000001e-07
2,44,6,0.011,0.095,0.055,CORE,331.534249968375,4.000000000000002e-08
3,44,6,0.013000000000000001,0.095,0.055,CORE,333.653348743375,4.000000000000002e-08
4,44,6,0.015,0.095,0.055,CORE,334.103666460875,4.000000000000002e-08
5,44,6,0.017,0.095,0.055,CORE,332.629671783875,3.999999999999998e-08
6,44,6,0.019,0.095,0.055,CORE,329.16787635587497,4.0000000000000054e-08
7,44,6,0.025,0.095,0.055,X+,326.93167412325,2.0000000000000004e-07
1,45,6,0.005,0.097,0.055,X-,330.07345582749997,2.000000000000001e-07
2,45,6,0.011,0.097,0.055,CORE,331.50958646600003,4.000000000000002e-08
3,45,6,0.013000000000000001,0.097,0.055,CORE,333.6772284660001,4.000000000000002e-08
4,45,6,0.015,0.097,0.055,CORE,334.17911498275,4.000000000000002e-08
5,45,6,0.017,0.097,0.055,CORE,332.68970609462497,3.999999999999998e-08
6,45,6,0.019,0.097,0.055,CORE,329.137848574125,4.0000000000000054e-08
7,45,6,0.025,0.097,0.055,X+,326.845775097,2.0000000000000004e-07
1,46,6,0.005,0.099,0.055,X-,330.02583331225,2.000000000000001e-07
2,46,6,0.011,0.099,0.055,CORE,331.474019231625,4.000000000000002e-08
3,46,6,0.013000000000000001,0.099,0.055,CORE,333.67442620699995,4.000000000000002e-08
4,46,6,0.015,0.099,0.055,CORE,334.1980952955,4.000000000000002e-08
5,46,6,0.017,0.099,0.055,CORE,332.674476905125,3.999999999999998e-08
6,46,6,0.019,0.099,0.055,CORE,329.03369464400004,4.0000000000000054e-08
7,46,6,0.025,0.099,0.055,X+,326.68797880575,2.0000000000000004e-07
1,47,6,0.005,0.101,0.055,X-,329.97079900925,1.999999999999987e-07
2,47,6,0.011,0.101,0.055,CORE,331.434862740125,3.999999999999974e-08
3,47,6,0.013000000000000001,0.101,0.055,CORE,333.64312730200004,3.999999999999974e-08
4,47,6,0.015,0.101,0.055,CORE,334.14924485487495,3.999999999999974e-08
5,47,6,0.017,0.101,0.055,CORE,332.58029117425,3.999999999999971e-08
6,47,6,0.019,0.101,0.055,CORE,328.8473038265001,3.9999999999999776e-08
7,47,6,0.025,0.101,0.055,X+,326.44518688125,1.9999999999999867e-07
1,48,6,0.005,0.103,0.055,X-,329.90860480825,2.000000000000001e-07
2,48,6,0.011,0.103,0.055,CORE,331.38134863412495,4.000000000000002e-08
3,48,6,0.013000000000000001,0.103,0.055,CORE,333.5626255305,4.000000000000002e-08
4,48,6,0.015,0.103,0.055,CORE,334.01225627275,4.000000000000002e-08
5,48,6,0.017,0.103,0.055,CORE,332.37393087375,3.999999999999998e-08
6,48,6,0.019,0.103,0.055,CORE,328.546595884875,4.0000000000000054e-08
7,48,6,0.025,0.103,0.055,X+,326.09868396675,2.0000000000000004e-07
1,49,6,0.005,0.105,0.055,X-,329.839579207,2.000000000000001e-07
2,49,6,0.011,0.105,0.055,CORE,331.303499387375,4.000000000000002e-08
3,49,6,0.013000000000000001,0.105,0.055,CORE,333.45429435525,4.000000000000002e-08
4,49,6,0.015,0.105,0.055,CORE,333.81235877725,4.000000000000002e-08
5,49,6,0.017,0.105,0.055,CORE,332.02997361275,3.999999999999998e-08
6,49,6,0.019,0.105,0.055,CORE,328.09970619062494,4.0000000000000054e-08
7,49,6,0.025,0.105,0.055,X+,325.62301356750004,2.0000000000000004e-07
1,50,6,0.005,0.107,0.055,X-,329.7636625295,2.000000000000001e-07
2,50,6,0.011,0.107,0.055,CORE,331.22757657249997,4.000000000000002e-08
3,50,6,0.013000000000000001,0.107,0.055,CORE,333.32228530124996,4.000000000000002e-08
4,50,6,0.015,0.107,0.055,CORE,333.51541408862505,4.000000000000002e-08
5,50,6,0.017,0.107,0.055,CORE,331.546448773375,3.999999999999998e-08
6,50,6,0.019,0.107,0.055,CORE,327.502973464,4.0000000000000054e-08
7,50,6,0.025,0.107,0.055,X+,324.99079757149997,2.0000000000000004e-07
1,51,6,0.005,0.109,0.055,X-,329.68083711425,2.000000000000001e-07
2,51,6,0.011,0.109,0.055,CORE,331.145847985125,4.000000000000002e-08
3,51,6,0.013000000000000001,0.109,0.055,CORE,333.131640589875,4.000000000000002e-08
4,51,6,0.015,0.109,0.055,CORE,333.07471340812504,4.000000000000002e-08
5,51,6,0.017,0.109,0.055,CORE,330.856466339375,3.999999999999998e-08
6,51,6,0.019,0.109,0.055,CORE,326.688596850875,4.0000000000000054e-08
7,51,6,0.025,0.109,0.055,X+,324.16126551549996,2.0000000000000004e-07
1,52,6,0.005,0.111,0.055,X-,329.59165945425,2.000000000000001e-07
2,52,6,0.011,0.111,0.055,CORE,331.049527197125,4.000000000000002e-08
3,52,6,0.013000000000000001,0.111,0.055,CORE,332.87208798325,4.000000000000002e-08
4,52,6,0.015,0.111,0.055,CORE,332.47780500274996,4.000000000000002e-08
5,52,6,0.017,0.111,0.055,CORE,329.9382151695,3.999999999999998e-08
6,52,6,0.019,0.111,0.055,CORE,325.614657551875,4.0000000000000054e-08
7,52,6,0.025,0.111,0.055,X+,323.07171374375,2.0000000000000004e-07
1,53,6,0.005,0.113,0.055,X-,329.49313009350004,2.000000000000001e-07
2,53,6,0.011,0.113,0.055,CORE,330.92924175425003,4.000000000000002e-08
3,53,6,0.013000000000000001,0.113,0.055,CORE,332.47301646275,4.000000000000002e-08
4,53,6,0.015,0.113,0.055,CORE,331.6424052765,4.000000000000002e-08
5,53,6,0.017,0.113,0.055,CORE,328.82582184175,3.999999999999998e-08
6,53,6,0.019,0.113,0.055,CORE,324.24140050525,4.0000000000000054e-08
7,53,6,0.025,0.113,0.055,X+,321.5352883695,2.0000000000000004e-07
1,54,6,0.005,0.115,0.055,X-,329.37185946324996,2.000000000000001e-07
2,54,6,0.011,0.115,0.055,CORE,330.66961024225,4.000000000000002e-08
3,54,6,0.013000000000000001,0.115,0.055,CORE,331.804288196375,4.000000000000002e-08
4,54,6,0.015,0.115,0.055,CORE,330.57009196562495,4.000000000000002e-08
5,54,6,0.017,0.115,0.055,CORE,327.59616295974996,3.999999999999998e-08
6,54,6,0.019,0.115,0.055,CORE,322.84259495175,4.0000000000000054e-08
7,54,6,0.025,0.115,0.055,X+,319.99183254375,2.0000000000000004e-07
1,55,6,0.005,0.11699999999999999,0.055,X-,329.22913119649996,1.999999999999987e-07
2,55,6,0.011,0.11699999999999999,0.055,CORE,330.16365293337503,3.999999999999974e-08
3,55,6,0.013000000000000001,0.11699999999999999,0.055,CORE,330.7892283725,3.999999999999974e-08
4,55,6,0.015,0.11699999999999999,0.055,CORE,329.378454803125,3.999999999999974e-08
5,55,6,0.017,0.11699999999999999,0.055,CORE,326.425163050875,3.999999999999971e-08
6,55,6,0.019,0.11699999999999999,0.055,CORE,321.955472465125,3.9999999999999776e-08
7,55,6,0.025,0.11699999999999999,0.055,X+,319.33724636,1.9999999999999867e-07
1,56,6,0.005,0.119,0.055,X-,329.0858302775,2.000000000000001e-07
2,56,6,0.011,0.119,0.055,CORE,329.56152810525003,4.000000000000002e-08
3,56,6,0.013000000000000001,0.119,0.055,CORE,329.660657269,4.000000000000002e-08
4,56,6,0.015,0.119,0.055,CORE,328.2058306425,4.000000000000002e-08
5,56,6,0.017,0.119,0.055,CORE,325.4146890715,3.999999999999998e-08
6,56,6,0.019,0.119,0.055,CORE,321.49431602037504,4.0000000000000054e-08
7,56,6,0.025,0.119,0.055,X+,319.28682657775,2.0000000000000004e-07
1,57,6,0.005,0.121,0.055,X-,328.95184480775004,2.000000000000001e-07
2,57,6,0.011,0.121,0.055,CORE,329.045978714125,4.000000000000002e-08
3,57,6,0.013000000000000001,0.121,0.055,CORE,328.669476689125,4.000000000000002e-08
4,57,6,0.015,0.121,0.055,CORE,327.14390519675004,4.000000000000002e-08
5,57,6,0.017,0.121,0.055,CORE,324.55925292212504,3.999999999999998e-08
6,57,6,0.019,0.121,0.055,CORE,321.138431521375,4.0000000000000054e-08
7,57,6,0.025,0.121,0.055,X+,319.24732683425,2.0000000000000004e-07
1,58,6,0.005,0.123,0.055,X-,328.82795522975,2.000000000000001e-07
2,58,6,0.011,0.123,0.055,CORE,328.62990135949997,4.000000000000002e-08
3,58,6,0.013000000000000001,0.123,0.055,CORE,327.859741675,4.000000000000002e-08
4,58,6,0.015,0.123,0.055,CORE,326.27237428625,4.000000000000002e-08
5,58,6,0.017,0.123,0.055,CORE,323.87566671449997,3.999999999999998e-08
6,58,6,0.019,0.123,0.055,CORE,320.85382885724994,4.0000000000000054e-08
7,58,6,0.025,0.123,0.055,X+,319.21343699725,2.0000000000000004e-07
1,59,6,0.005,0.125,0.055,X-,328.714441856,2.000000000000001e-07
2,59,6,0.011,0.125,0.055,CORE,328.30570367375003,4.000000000000002e-08
3,59,6,0.013000000000000001,0.125,0.055,CORE,327.23591893874993,4.000000000000002e-08
4,59,6,0.015,0.125,0.055,CORE,325.601400275625,4.000000000000002e-08
5,59,6,0.017,0.125,0.055,CORE,323.357682613375,3.999999999999998e-08
6,59,6,0.019,0.125,0.055,CORE,320.635517684875,4.0000000000000054e-08
7,59,6,0.025,0.125,0.055,X+,319.18359830825,2.0000000000000004e-07
1,60,6,0.005,0.127,0.055,X-,328.61025458725,2.000000000000001e-07
2,60,6,0.011,0.127,0.055,CORE,328.056939986875,4.000000000000002e-08
3,60,6,0.013000000000000001,0.127,0.055,CORE,326.771408089375,4.000000000000002e-08
4,60,6,0.015,0.127,0.055,CORE,325.08146405075,4.000000000000002e-08
5,60,6,0.017,0.127,0.055,CORE,322.945729576125,3.999999999999998e-08
6,60,6,0.019,0.127,0.055,CORE,320.462254715875,4.0000000000000054e-08
7,60,6,0.025,0.127,0.055,X+,319.15678758875,2.0000000000000004e-07
1,61,6,0.005,0.129,0.055,X-,328.51436674225,2.000000000000001e-07
2,61,6,0.011,0.129,0.055,CORE,327.85719362487504,4.000000000000002e-08
3,61,6,0.013000000000000001,0.129,0.055,CORE,326.42032084325,4.000000000000002e-08
4,61,6,0.015,0.129,0.055,CORE,324.692059045125,4.000000000000002e-08
5,61,6,0.017,0.129,0.055,CORE,322.638197693625,3.999999999999998e-08
6,61,6,0.019,0.129,0.055,CORE,320.332715242375,4.0000000000000054e-08
7,61,6,0.025,0.129,0.055,X+,319.13253200875,2.0000000000000004e-07
1,62,6,0.005,0.131,0.055,X-,328.42608503775,2.000000000000001e-07
2,62,6,0.011,0.131,0.055,CORE,327.69892284125,4.000000000000002e-08
3,62,6,0.013000000000000001,0.131,0.055,CORE,326.1561296725,4.000000000000002e-08
4,62,6,0.015,0.131,0.055,CORE,324.399440135375,4.000000000000002e-08
5,62,6,0.017,0.131,0.055,CORE,322.40337659887496,3.999999999999998e-08
6,62,6,0.019,0.131,0.055,CORE,320.2294663679999,4.0000000000000054e-08
7,62,6,0.025,0.131,0.055,X+,319.11056110875,2.0000000000000004e-07
1,63,6,0.005,0.133,0.055,X-,328.3448253625,2.000000000000001e-07
2,63,6,0.011,0.133,0.055,CORE,327.56784109575,4.000000000000002e-08
3,63,6,0.013000000000000001,0.133,0.055,CORE,325.9511004845,4.000000000000002e-08
4,63,6,0.015,0.133,0.055,CORE,324.176895114,4.000000000000002e-08
5,63,6,0.017,0.133,0.055,CORE,322.22563142300004,3.999999999999998e-08
6,63,6,0.019,0.133,0.055,CORE,320.14971470300003,4.0000000000000054e-08
7,63,6,0.025,0.133,0.055,X+,319.09061264800005,2.0000000000000004e-07
1,64,6,0.005,0.135,0.055,X-,328.270515325,2.000000000000001e-07
2,64,6,0.011,0.135,0.055,CORE,327.4587990245,4.000000000000002e-08
3,64,6,0.013000000000000001,0.135,0.055,CORE,325.790028810625,4.000000000000002e-08
4,64,6,0.015,0.135,0.055,CORE,324.00618245437494,4.000000000000002e-08
5,64,6,0.017,0.135,0.055,CORE,322.09344388325,3.999999999999998e-08
6,64,6,0.019,0.135,0.055,CORE,320.090027117,4.0000000000000054e-08
7,64,6,0.025,0.135,0.055,X+,319.072556479,2.0000000000000004e-07
1,65,6,0.005,0.137,0.055,X-,328.20291442900003,2.000000000000001e-07
2,65,6,0.011,0.137,0.055,CORE,327.36832980087496,4.000000000000002e-08
3,65,6,0.013000000000000001,0.137,0.055,CORE,325.665020557625,4.000000000000002e-08
4,65,6,0.015,0.137,0.055,CORE,323.874945747125,4.000000000000002e-08
5,65,6,0.017,0.137,0.055,CORE,321.99005262575,3.999999999999998e-08
6,65,6,0.019,0.137,0.055,CORE,320.041384197875,4.0000000000000054e-08
7,65,6,0.025,0.137,0.055,X+,319.056258696,2.0000000000000004e-07
1,66,6,0.005,0.139,0.055,X-,328.14140764275,2.000000000000001e-07
2,66,6,0.011,0.139,0.055,CORE,327.291618296625,4.000000000000002e-08
3,66,6,0.013000000000000001,0.139,0.055,CORE,325.56532693225,4.000000000000002e-08
