# branch	q_real(1/m)	f(THz)	vg(m/s)
53	5.4118127534e+09	20.7990130000	-2189.7331965606
53	5.5245537185e+09	20.7597070000	-2189.7053309782
53	5.6372946836e+09	20.7204320000	-2186.3057299247
53	5.7500356487e+09	20.6812480000	-2179.4229310707
53	5.8627766138e+09	20.6422200000	-2168.9176065039
53	5.9755175789e+09	20.6034130000	-2154.6504283125
53	6.0882585441e+09	20.5648970000	-2136.4542030019
53	6.2009995092e+09	20.5267430000	-2113.6399709828
53	6.3138020813e+09	20.4890250000	-2087.2027565630
53	6.4265430465e+09	20.4518200000	-2056.9815619826
53	6.5392840116e+09	20.4152070000	-2021.7037346576
53	6.6520249767e+09	20.3792680000	-1981.8559518182
53	6.7647659418e+09	20.3440850000	-1937.2988855524
53	6.8775069069e+09	20.3097450000	-1887.8932079481
53	6.9902478720e+09	20.2763350000	-1833.5831878405
53	7.1029888371e+09	20.2439440000	-1774.3688252296
53	7.2157298022e+09	20.2126590000	-1710.2222545330
53	7.3284707673e+09	20.1825700000	-1641.1434757506
53	7.4412117324e+09	20.1537640000	-1567.2439512121
53	7.5539526975e+09	20.1263270000	-1488.7187399944
53	7.6666936626e+09	20.1003390000	-1405.8186323393
53	7.7794346277e+09	20.0758770000	-1318.5177644799
53	7.8922371999e+09	20.0530090000	-1228.0907908161
53	8.0049781650e+09	20.0317930000	-1134.9930369437
53	8.1177191301e+09	20.0122780000	-1039.3304925468
53	8.2304600952e+09	19.9944950000	-942.3582657770
53	8.3432010603e+09	19.9784600000	-844.9959208534
53	8.4559420254e+09	19.9641710000	-748.2744843252
53	8.5686829905e+09	19.9516070000	-653.3643106533
53	8.6814239557e+09	19.9407240000	-561.4078887163
53	8.7941649208e+09	19.9314600000	-473.4362450633
53	8.9069058859e+09	19.9237340000	-390.3410783312
53	9.0196468510e+09	19.9174520000	-289.8299225958
53	9.1323878161e+09	19.9133330000	153.9573427884
53	9.2451287812e+09	19.9229770000	538.4667202542
53	9.3579313534e+09	19.9326620000	532.0315289676
53	9.4706723185e+09	19.9420750000	516.1820484728
53	9.5834132836e+09	19.9511860000	498.7381938872
53	9.6961542487e+09	19.9599730000	480.2911783350
53	9.8088952138e+09	19.9684220000	461.2311199698
53	9.9216361789e+09	19.9765250000	441.9481369455
53	1.0034377144e+10	19.9842820000	422.7208850860
53	1.0147118109e+10	19.9916950000	403.8558857976
53	1.0259859074e+10	19.9987750000	385.7153916519
53	1.0372600039e+10	20.0055370000	368.5780584728
53	1.0485341004e+10	20.0120020000	352.6668109194
53	1.0598081970e+10	20.0181930000	338.2324392336
53	1.0710822935e+10	20.0241400000	325.3811005519
53	1.0823625507e+10	20.0298730000	314.3493440606
53	1.0936366472e+10	20.0354240000	304.9887994243
53	1.1049107437e+10	20.0408180000	278.9902110402
53	1.1161848402e+10	20.0454360000	257.3665190936
54	0.0000000000e+00	21.9571620000	-32.8256560733
54	1.1274096511e+08	21.9565730000	-65.5677153993
54	2.2548193021e+08	21.9548090000	-131.0239684689
54	3.3822289532e+08	21.9518710000	-196.3130280442
54	4.5096386042e+08	21.9477640000	-261.2955662130
54	5.6370482553e+08	21.9424940000	-325.8879862281
54	6.7644579063e+08	21.9360690000	-389.7887293598
54	7.8924836283e+08	21.9285020000	-453.0820393302
54	9.0198932793e+08	21.9198050000	-515.6526024071
54	1.0147302930e+09	21.9099970000	-577.0683460280
54	1.1274712581e+09	21.8990960000	-637.4530631000
54	1.2402122232e+09	21.8871210000	-696.7788880405
54	1.3529531884e+09	21.8740910000	-755.0458208496
54	1.4656941535e+09	21.8600250000	-812.3095926922
54	1.5784351186e+09	21.8449400000	-868.5980691506
54	1.6911760837e+09	21.8288540000	-923.9391158072
54	1.8039170488e+09	21.8117830000	-978.3048670796
54	1.9166580139e+09	21.7937460000	-1031.5559950557
54	2.0293989790e+09	21.7747640000	-1083.6367685710
54	2.1421399441e+09	21.7548580000	-1134.2094287562
54	2.2549425163e+09	21.7340500000	-1183.7966170252
54	2.3676834814e+09	21.7123640000	-1232.3832474496
54	2.4804244465e+09	21.6898240000	-1279.1974258903
54	2.5931654116e+09	21.6664580000	-1324.4789972987
54	2.7059063767e+09	21.6422930000	-1368.2279616747
54	2.8186473418e+09	21.6173570000	-1410.3328566888
54	2.9313883069e+09	21.5916810000	-1450.7100855939
54	3.0441292720e+09	21.5652960000	-1489.3317828075
54	3.1568702371e+09	21.5382340000	-1526.0864859998
54	3.2696112022e+09	21.5105300000	-1560.9184640062
54	3.3823521673e+09	21.4822180000	-1593.3645057509
54	3.4951547395e+09	21.4533340000	-1624.2032795789
54	3.6078957046e+09	21.4239150000	-1653.3764664266
54	3.7206366697e+09	21.3940000000	-1679.9323664586
54	3.8333776349e+09	21.3636280000	-1704.2868854806
54	3.9461186000e+09	21.3328390000	-1726.3564267455
54	4.0588595651e+09	21.3016750000	-1746.1131246708
54	4.1716005302e+09	21.2701770000	-1763.5291136740
54	4.2843414953e+09	21.2383880000	-1778.4929314256
54	4.3970824604e+09	21.2063530000	-1791.0045779254
54	4.5098234255e+09	21.1741150000	-1801.0640531737
54	4.6225643906e+09	21.1417190000	-1808.5598948407
54	4.7353053557e+09	21.1092120000	-1813.4642373439
54	4.8480463208e+09	21.0766400000	-1815.3646761531
54	4.9608488930e+09	21.0440470000	-1815.1696703566
54	5.0735898581e+09	21.0114820000	-1812.8511945311
54	5.1863308232e+09	20.9789900000	-1807.4731371269
54	5.2990717883e+09	20.9466180000	-1799.4757149766
54	5.4118127534e+09	20.9144130000	-1788.9146592451
54	5.5245537185e+09	20.8824200000	-1775.8178355147
54	5.6372946836e+09	20.8506850000	-1760.1852437854
54	5.7500356487e+09	20.8192530000	-1742.0447496396
54	5.8627766138e+09	20.7881690000	-1721.5078154071
54	5.9755175789e+09	20.7574740000	-1698.6023066700
54	6.0882585441e+09	20.7272120000	-1673.3560890109
54	6.2009995092e+09	20.6974230000	-1645.4589114044
54	6.3138020813e+09	20.6681460000	-1615.8458882976
54	6.4265430465e+09	20.6394200000	-1584.6042090506
54	6.5392840116e+09	20.6112800000	-1551.0261822524
54	6.6520249767e+09	20.5837590000	-1515.5811614331
54	6.7647659418e+09	20.5568910000	-1478.4084745046
54	6.8775069069e+09	20.5307040000	-1439.7031805439
54	6.9902478720e+09	20.5052250000	-1399.5488762981
54	7.1029888371e+09	20.4804790000	-1358.1127552616
54	7.2157298022e+09	20.4564870000	-1315.5341453466
54	7.3284707673e+09	20.4332690000	-1271.9523744649
54	7.4412117324e+09	20.4108410000	-1227.5903672759
54	7.5539526975e+09	20.3892150000	-1182.6431828565
54	7.6666936626e+09	20.3684000000	-1137.2222835361
54	7.7794346277e+09	20.3484040000	-1091.1967216285
54	7.8922371999e+09	20.3292300000	-1045.4260753778
54	8.0049781650e+09	20.3108770000	-1000.0400213556
54	8.1177191301e+09	20.2933420000	-954.6748532000
54	8.2304600952e+09	20.2766170000	-909.7555343629
54	8.3432010603e+09	20.2606940000	-865.4771239213
54	8.4559420254e+09	20.2455580000	-822.0346809516
54	8.5686829905e+09	20.2311940000	-779.5953989485
54	8.6814239557e+09	20.2175810000	-738.3264714065
54	8.7941649208e+09	20.2046980000	-698.3114950728
54	8.9069058859e+09	20.1925210000	-659.7733946064
54	9.0196468510e+09	20.1810210000	-622.8514979196
54	9.1323878161e+09	20.1701690000	-587.5458050124
54	9.2451287812e+09	20.1599360000	-553.8164622409
54	9.3579313534e+09	20.1502890000	-522.1419492847
54	9.4706723185e+09	20.1411930000	-492.4963034284
54	9.5834132836e+09	20.1326150000	-464.6585866058
54	9.6961542487e+09	20.1245180000	-438.7993261337
54	9.8088952138e+09	20.1168680000	-414.9185220124
54	9.9216361789e+09	20.1096280000	-393.0997709893
54	1.0034377144e+10	20.1027610000	-373.3430730641
54	1.0147118109e+10	20.0962300000	-355.6484282368
54	1.0259859074e+10	20.0899980000	-340.0715676722
54	1.0372600039e+10	20.0840260000	-326.6403569531
54	1.0485341004e+10	20.0782760000	-315.3269304966
54	1.0598081970e+10	20.0727100000	-306.2148850500
54	1.0710822935e+10	20.0672870000	-299.2224658415
54	1.0823625507e+10	20.0619690000	-294.4308948402
54	1.0936366472e+10	20.0567180000	-291.5575887050
54	1.1049107437e+10	20.0515060000	-272.2188745157
54	1.1161848402e+10	20.0469490000	-253.9669180403
55	0.0000000000e+00	22.4453180000	5.2944606569
55	1.1274096511e+08	22.4454130000	10.5889213139
55	2.2548193021e+08	22.4456980000	21.1778426280
55	3.3822289532e+08	22.4461730000	31.7388983594
55	4.5096386042e+08	22.4468370000	42.2720885086
55	5.6370482553e+08	22.4476900000	52.7774130753
55	6.7644579063e+08	22.4487310000	63.2097360575
55	7.8924836283e+08	22.4499590000	73.6007592174
55	9.0198932793e+08	22.4513730000	83.9311342043
55	1.0147302930e+09	22.4529710000	94.1856685294
55	1.1274712581e+09	22.4547530000	104.3566061072
55	1.2402122232e+09	22.4567160000	114.4160813555
55	1.3529531884e+09	22.4588590000	124.3919598565
55	1.4656941535e+09	22.4611800000	134.2563760280
55	1.5784351186e+09	22.4636770000	143.9814642874
55	1.6911760837e+09	22.4663470000	-96.2755872097
55	1.8039170488e+09	22.4602220000	-395.1896896696
55	1.9166580139e+09	22.4521650000	-479.5666731925
55	2.0293989790e+09	22.4430120000	-541.4004005495
55	2.1421399441e+09	22.4327360000	-604.4343954346
55	2.2549425163e+09	22.4213150000	-668.4520126493
55	2.3676834814e+09	22.4087410000	-733.0320107495
55	2.4804244465e+09	22.3950090000	-797.3457749406
55	2.5931654116e+09	22.3801270000	-861.1579586485
55	2.7059063767e+09	22.3641050000	-924.1063093017
55	2.8186473418e+09	22.3469640000	-985.8285743289
55	2.9313883069e+09	22.3287270000	-1046.1575602361
55	3.0441292720e+09	22.3094210000	-1104.8703423638
55	3.1568702371e+09	22.2890770000	-1161.7439960526
55	3.2696112022e+09	22.2677300000	-1216.6670589731
55	3.3823521673e+09	22.2454150000	-1269.1812979493
55	3.4951547395e+09	22.2221710000	-1319.8549470850
55	3.6078957046e+09	22.1980370000	-1368.7295421580
55	3.7206366697e+09	22.1730520000	-1415.0142745329
55	3.8333776349e+09	22.1472570000	-1458.9582979857
55	3.9461186000e+09	22.1206950000	-1500.6173436815
55	4.0588595651e+09	22.0934050000	-1539.9635460376
55	4.1716005302e+09	22.0654310000	-1576.9411738892
55	4.2843414953e+09	22.0368140000	-1611.5780928188
55	4.3970824604e+09	22.0075970000	-1643.8743028263
55	4.5098234255e+09	21.9778210000	-1673.8019383294
55	4.6225643906e+09	21.9475300000	-1701.3888649105
55	4.7353053557e+09	21.9167640000	-1726.6350825695
55	4.8480463208e+09	21.8855670000	-1748.9791314087
55	4.9608488930e+09	21.8539820000	-1769.4547400479
55	5.0735898581e+09	21.8220500000	-1788.0508261904
55	5.1863308232e+09	21.7898150000	-1803.7948802494
55	5.2990717883e+09	21.7573180000	-1817.1703598039
55	5.4118127534e+09	21.7246030000	-1828.1215336891
55	5.5245537185e+09	21.6917130000	-1836.7319986523
55	5.6372946836e+09	21.6586890000	-1842.9460235287
55	5.7500356487e+09	21.6255760000	-1846.7357427357
55	5.8627766138e+09	21.5924160000	-1848.1568874383
55	5.9755175789e+09	21.5592520000	-1847.1815920542
55	6.0882585441e+09	21.5261270000	-1843.8377221656
55	6.2009995092e+09	21.4930830000	-1837.5953369615
55	6.3138020813e+09	21.4601640000	-1829.4886674186
55	6.4265430465e+09	21.4274110000	-1819.4832031435
55	6.5392840116e+09	21.3948690000	-1806.6093040723
55	6.6520249767e+09	21.3625780000	-1791.4504272439
55	6.7647659418e+09	21.3305800000	-1773.8951103286
55	6.8775069069e+09	21.2989190000	-1754.0548156563
55	6.9902478720e+09	21.2676330000	-1731.9574088091
55	7.1029888371e+09	21.2367650000	-1707.5471586221
55	7.2157298022e+09	21.2063550000	-1680.9633930075
55	7.3284707673e+09	21.1764410000	-1652.1782463830
55	7.4412117324e+09	21.1470640000	-1621.2474499134
55	7.5539526975e+09	21.1182600000	-1588.2546003456
55	7.6666936626e+09	21.0900670000	-1553.1996976800
55	7.7794346277e+09	21.0625210000	-1515.7800566895
55	7.8922371999e+09	21.0356560000	-1476.8624712896
55	8.0049781650e+09	21.0095070000	-1436.4707729848
55	8.1177191301e+09	20.9841060000	-1393.9200286522
55	8.2304600952e+09	20.9594840000	-1349.6973493753
55	8.3432010603e+09	20.9356700000	-1303.8863319012
55	8.4559420254e+09	20.9126920000	-1256.5705729773
55	8.5686829905e+09	20.8905760000	-1207.8336693507
55	8.6814239557e+09	20.8693470000	-1157.8149489335
55	8.7941649208e+09	20.8490260000	-1106.6258740553
55	8.9069058859e+09	20.8296340000	-1054.3779070455
55	9.0196468510e+09	20.8111880000	-1001.1546446518
55	9.1323878161e+09	20.7937060000	-947.0954147859
55	9.2451287812e+09	20.7772000000	-892.1515192789
55	9.3579313534e+09	20.7616810000	-836.8534469676
55	9.4706723185e+09	20.7471600000	-781.2951994752
55	9.5834132836e+09	20.7336430000	-725.2296476762
55	9.6961542487e+09	20.7211340000	-668.9690368002
55	9.8088952138e+09	20.7096360000	-612.5690980121
55	9.9216361789e+09	20.6991510000	-556.1412936417
55	1.0034377144e+10	20.6896780000	-499.7970860185
55	1.0147118109e+10	20.6812150000	-443.5643407250
55	1.0259859074e+10	20.6737600000	-387.4430577610
55	1.0372600039e+10	20.6673110000	-331.4889682915
55	1.0485341004e+10	20.6618640000	-275.6463411516
55	1.0598081970e+10	20.6574190000	-219.8594451765
55	1.0710822935e+10	20.6539740000	-164.0277328811
55	1.0823625507e+10	20.6515310000	-108.1167852092
55	1.0936366472e+10	20.6500930000	-52.1365046800
55	1.1049107437e+10	20.6496600000	-1.3375479554
55	1.1161848402e+10	20.6500450000	21.4564984518
56	0.0000000000e+00	22.4453180000	17.1094675967
56	1.1274096511e+08	22.4456250000	34.0238761167
56	2.2548193021e+08	22.4465390000	43.6096364640
56	3.3822289532e+08	22.4471900000	36.6711064451
56	4.5096386042e+08	22.4478550000	42.2999540910
56	5.6370482553e+08	22.4487080000	52.8052786578
56	6.7644579063e+08	22.4497500000	63.2375940285
56	7.8924836283e+08	22.4509780000	73.6286171882
56	9.0198932793e+08	22.4523930000	83.9868653691
56	1.0147302930e+09	22.4539920000	94.2413996941
56	1.1274712581e+09	22.4557750000	104.4123372721
56	1.2402122232e+09	22.4577390000	114.4718125204
56	1.3529531884e+09	22.4598830000	124.4476910214
56	1.4656941535e+09	22.4622050000	134.3121071927
56	1.5784351186e+09	22.4647030000	139.8016269265
56	1.6911760837e+09	22.4672220000	124.9771370870
56	1.8039170488e+09	22.4691880000	138.6591380479
56	1.9166580139e+09	22.4721980000	172.3764927582
56	2.0293989790e+09	22.4753740000	181.5164037871
56	2.1421399441e+09	22.4787120000	190.4370893299
56	2.2549425163e+09	22.4822100000	199.2680661171
56	2.3676834814e+09	22.4858650000	207.9608414896
56	2.4804244465e+09	22.4896730000	216.3762473759
56	2.5931654116e+09	22.4936300000	224.5965941854
56	2.7059063767e+09	22.4977330000	147.1024095168
56	2.8186473418e+09	22.4989090000	-133.1138871494
56	2.9313883069e+09	22.4929560000	-376.1296313046
56	3.0441292720e+09	22.4854110000	-466.3305215500
56	3.1568702371e+09	22.4762210000	-559.2622388711
56	3.2696112022e+09	22.4653410000	-654.3674716198
56	3.3823521673e+09	22.4527380000	-750.6330269154
56	3.4951547395e+09	22.4383960000	-847.6344817205
56	3.6078957046e+09	22.4223110000	-944.5875123694
56	3.7206366697e+09	22.4044980000	-1040.1107288542
56	3.8333776349e+09	22.3849850000	-1133.6276234058
56	3.9461186000e+09	22.3638160000	-1224.3579597170
56	4.0588595651e+09	22.3410470000	-1311.6329638099
56	4.1716005302e+09	22.3167460000	-1394.8953240364
56	4.2843414953e+09	22.2909890000	-1473.6434599133
56	4.3970824604e+09	22.2638620000	-1547.5151188693
56	4.5098234255e+09	22.2354540000	-1616.1759139156
56	4.6225643906e+09	22.2058630000	-1679.4307859753
56	4.7353053557e+09	22.1751850000	-1737.1961383012
56	4.8480463208e+09	22.1435210000	-1788.8438878204
56	4.9608488930e+09	22.1109720000	-1835.3388413154
56	5.0735898581e+09	22.0776390000	-1876.8027061509
56	5.1863308232e+09	22.0436200000	-1912.2477269702
56	5.2990717883e+09	22.0090150000	-1942.2310936382
56	5.4118127534e+09	21.9739200000	-1966.9478652316
56	5.5245537185e+09	21.9384280000	-1986.5373696623
56	5.6372946836e+09	21.9026300000	-2001.1110692602
56	5.7500356487e+09	21.8666150000	-2010.8361575195
56	5.8627766138e+09	21.8304680000	-2015.9076935174
56	5.9755175789e+09	21.7942710000	-2016.5207363302
56	6.0882585441e+09	21.7581020000	-2012.8146138703
56	6.2009995092e+09	21.7220380000	-2004.4924408491
56	6.3138020813e+09	21.6861480000	-1992.9313829100
56	6.4265430465e+09	21.6504990000	-1978.4842163472
56	6.5392840116e+09	21.6151470000	-1962.2664473875
56	6.6520249767e+09	21.5800800000	-1983.6114835098
56	6.7647659418e+09	21.5439620000	-2064.4774036494
56	6.8775069069e+09	21.5059930000	-2114.9419733852
56	6.9902478720e+09	21.4680640000	-2107.4461317182
56	7.1029888371e+09	21.4303640000	-2092.6216418786
56	7.2157298022e+09	21.3929670000	-2074.0074328321
56	7.3284707673e+09	21.3559350000	-2052.0493538967
56	7.4412117324e+09	21.3193260000	-2026.8310018201
56	7.5539526975e+09	21.2831990000	-1998.3523766021
56	7.6666936626e+09	21.2476120000	-1966.6970749899
56	7.7794346277e+09	21.2126210000	-1931.3095511957
56	7.8922371999e+09	21.1782850000	-1893.1998469529
56	8.0049781650e+09	21.1446620000	-1852.4481871288
56	8.1177191301e+09	21.1118070000	-1808.0304487750
56	8.2304600952e+09	21.0797780000	-1760.4638996094
56	8.3432010603e+09	21.0486300000	-1709.8321363793
56	8.4559420254e+09	21.0184180000	-1656.2187558318
56	8.5686829905e+09	20.9891940000	-1599.7352202966
56	8.6814239557e+09	20.9610090000	-1540.4651265209
56	8.7941649208e+09	20.9339120000	-1478.6313991639
56	8.9069058859e+09	20.9079460000	-1414.3733661376
56	9.0196468510e+09	20.8831550000	-1347.9696832661
56	9.1323878161e+09	20.8595720000	-1279.6990063736
56	9.2451287812e+09	20.8372310000	-1209.4259502879
56	9.3579313534e+09	20.8161580000	-1138.2766925131
56	9.4706723185e+09	20.7963710000	-1066.5273009743
56	9.5834132836e+09	20.7778840000	-993.8538620616
56	9.6961542487e+09	20.7607050000	-920.9574984898
56	9.8088952138e+09	20.7448340000	-848.2283284125
56	9.9216361789e+09	20.7302650000	-775.9728732359
56	1.0034377144e+10	20.7169870000	-704.4697887843
56	1.0147118109e+10	20.7049840000	-633.9977308817
56	1.0259859074e+10	20.6942350000	-564.7796241873
56	1.0372600039e+10	20.6847160000	-496.9269310308
56	1.0485341004e+10	20.6764020000	-430.5789793243
56	1.0598081970e+10	20.6692640000	-365.7915002323
56	1.0710822935e+10	20.6632750000	-302.3982745284
56	1.0823625507e+10	20.6584090000	-240.4700051339
56	1.0936366472e+10	20.6546430000	-179.7051409307
56	1.1049107437e+10	20.6519600000	-114.3882157731
56	1.1161848402e+10	20.6505380000	-79.2497163601
57	0.0000000000e+00	22.4463350000	5.2944606569
57	1.1274096511e+08	22.4464300000	10.5889213139
57	2.2548193021e+08	22.4467150000	45.0307811668
57	3.3822289532e+08	22.4480460000	94.9101736719
57	4.5096386042e+08	22.4501210000	130.4666568208
57	5.6370482553e+08	22.4527280000	158.8895508741
57	6.7644579063e+08	22.4558230000	184.5590574620
57	7.8924836283e+08	22.4593530000	207.0404400088
57	9.0198932793e+08	22.4632550000	225.9062765584
57	1.0147302930e+09	22.4674600000	240.6193040683
57	1.1274712581e+09	22.4718900000	250.7902416463
57	1.2402122232e+09	22.4764600000	249.8428118445
57	1.3529531884e+09	22.4808560000	47.4829524184
57	1.4656941535e+09	22.4781640000	-213.2553021465
57	1.5784351186e+09	22.4732030000	-300.6696341514
57	1.6911760837e+09	22.4673740000	-83.2344946442
57	1.8039170488e+09	22.4702160000	163.0972538173
57	1.9166580139e+09	22.4732270000	172.4322239229
57	2.0293989790e+09	22.4764040000	181.5721349518
57	2.1421399441e+09	22.4797430000	190.4928052718
57	2.2549425163e+09	22.4832420000	199.3237820590
57	2.3676834814e+09	22.4868980000	208.0165726544
57	2.4804244465e+09	22.4907070000	216.4319785407
57	2.5931654116e+09	22.4946650000	224.6801909326
57	2.7059063767e+09	22.4987700000	150.9757254710
57	2.8186473418e+09	22.5000830000	-118.9303057051
57	2.9313883069e+09	22.4945020000	-351.0227415575
57	3.0441292720e+09	22.4874860000	-433.1426129055
57	3.1568702371e+09	22.4789580000	-519.1358002078
57	3.2696112022e+09	22.4688560000	-607.9991424976
57	3.3823521673e+09	22.4571390000	-698.5943372039
57	3.4951547395e+09	22.4437790000	-790.4977833273
57	3.6078957046e+09	22.4287630000	-882.9488440892
57	3.7206366697e+09	22.4120930000	-974.6544757846
57	3.8333776349e+09	22.3937860000	-1065.1061562716
57	3.9461186000e+09	22.3738700000	-1153.7187083199
57	4.0588595651e+09	22.3523830000	-1239.8790891167
57	4.1716005302e+09	22.3293750000	-1323.0299870135
57	4.2843414953e+09	22.3049040000	-1402.8370150218
57	4.3970824604e+09	22.2790320000	-1478.9100549879
57	4.5098234255e+09	22.2518310000	-1550.9983166700
57	4.6225643906e+09	22.2233720000	-1618.9346065737
57	4.7353053557e+09	22.1937330000	-1682.5517312046
57	4.8480463208e+09	22.1629910000	-1741.3460473718
57	4.9608488930e+09	22.1312250000	-1796.2262501190
57	5.0735898581e+09	22.0985130000	-1847.2373232190
57	5.1863308232e+09	22.0649340000	-1893.4105932644
57	5.2990717883e+09	22.0305650000	-1935.2925636193
57	5.4118127534e+09	21.9954830000	-1972.9946966134
57	5.5245537185e+09	21.9597610000	-2006.6284545764
57	5.6372946836e+09	21.9234720000	-2036.1938375083
57	5.7500356487e+09	21.8866890000	-2061.8580389034
57	5.8627766138e+09	21.8494790000	-2083.7046555091
57	5.9755175789e+09	21.8119120000	-2101.7894184900
57	6.0882585441e+09	21.7740530000	-2116.1959245934
57	6.2009995092e+09	21.7359690000	-2126.3989216723
57	6.3138020813e+09	21.6977230000	-2133.6141361452
57	6.4265430465e+09	21.6593800000	-2137.5409607158
57	6.5392840116e+09	21.6210140000	-2135.1723862113
57	6.6520249767e+09	21.5827560000	-2088.5811324299
57	6.7647659418e+09	21.5460620000	-1975.9205827660
57	6.8775069069e+09	21.5118470000	-1887.3358962999
57	6.9902478720e+09	21.4783320000	-1850.6926554372
57	7.1029888371e+09	21.4454320000	-1815.5262904420
57	7.2157298022e+09	21.4131790000	-1778.3814690959
57	7.3284707673e+09	21.3816120000	-1739.0631323222
57	7.4412117324e+09	21.3507700000	-1697.6548768682
57	7.5539526975e+09	21.3206890000	-1654.3517618107
57	7.6666936626e+09	21.2914010000	-1609.2373838968
57	7.7794346277e+09	21.2629390000	-1562.0800043879
57	7.8922371999e+09	21.2353280000	-1513.8857146657
57	8.0049781650e+09	21.2085960000	-1464.7543391260
57	8.1177191301e+09	21.1827630000	-1414.0947103136
57	8.2304600952e+09	21.1578490000	-1362.4040549521
57	8.3432010603e+09	21.1338710000	-1309.8217009535
57	8.4559420254e+09	21.1108440000	-1256.5427073948
57	8.5686829905e+09	21.0887780000	-1202.7064021882
57	8.6814239557e+09	21.0676830000	-1148.3685164982
57	8.7941649208e+09	21.0475670000	-1093.7241094017
57	8.9069058859e+09	21.0284330000	-1038.8846432284
57	9.0196468510e+09	21.0102850000	-983.9058491430
57	9.1323878161e+09	20.9931240000	-928.9270550576
57	9.2451287812e+09	20.9769490000	-873.8209744020
57	9.3579313534e+09	20.9617570000	-819.1914933931
57	9.4706723185e+09	20.9475430000	-765.0216993506
57	9.5834132836e+09	20.9343030000	-710.9346039023
57	9.6961542487e+09	20.9220300000	-657.2654921900
57	9.8088952138e+09	20.9107160000	-604.0143642138
57	9.9216361789e+09	20.9003540000	-551.2648167209
57	1.0034377144e+10	20.8909330000	-499.0447152936
57	1.0147118109e+10	20.8824450000	-447.2704631849
57	1.0259859074e+10	20.8748820000	-396.0256571418
57	1.0372600039e+10	20.8682330000	-345.2824315821
57	1.0485341004e+10	20.8624910000	-294.9850553408
57	1.0598081970e+10	20.8576470000	-245.1335284179
57	1.0710822935e+10	20.8536940000	-195.5629559824
57	1.0823625507e+10	20.8506270000	-146.3936372775
57	1.0936366472e+10	20.8484390000	-97.5016728355
57	1.1049107437e+10	20.8471280000	-48.7090380442
57	1.1161848402e+10	20.8466910000	-24.3545190222
58	0.0000000000e+00	22.4463350000	16.9980052670
58	1.1274096511e+08	22.4466400000	33.8845482046
58	2.2548193021e+08	22.4475510000	67.2117847612
58	3.3822289532e+08	22.4490520000	99.4243980215
58	4.5096386042e+08	22.4511190000	129.9929419200
58	5.6370482553e+08	22.4537170000	158.3879703909
58	6.7644579063e+08	22.4568030000	184.0297560142
58	7.8924836283e+08	22.4603230000	206.5668545028
58	9.0198932793e+08	22.4642180000	225.4882928224
58	1.0147302930e+09	22.4684150000	239.9783956730
58	1.1274712581e+09	22.4728300000	248.5052638891
58	1.2402122232e+09	22.4773330000	234.4052791921
58	1.3529531884e+09	22.4812420000	233.2070591486
58	1.4656941535e+09	22.4857020000	248.2823392297
58	1.5784351186e+09	22.4901520000	241.4831371230
58	1.6911760837e+09	22.4943680000	225.4046960752
58	1.8039170488e+09	22.4982410000	203.2515580630
58	1.9166580139e+09	22.5016620000	174.9958575043
58	2.0293989790e+09	22.5045210000	140.4704009044
58	2.1421399441e+09	22.5067030000	99.5365301603
58	2.2549425163e+09	22.5080940000	52.2336955081
58	2.3676834814e+09	22.5085780000	-1.6719349443
58	2.4804244465e+09	22.5080340000	-62.5582324995
58	2.5931654116e+09	22.5063330000	-130.9125061393
58	2.7059063767e+09	22.5033360000	-121.3546113744
58	2.8186473418e+09	22.5019780000	84.3212523579
58	2.9313883069e+09	22.5063620000	248.0315489881
58	3.0441292720e+09	22.5108790000	255.3601971607
58	3.1568702371e+09	22.5155260000	262.4659206740
58	3.2696112022e+09	22.5202980000	269.3208539456
58	3.3823521673e+09	22.5251910000	275.8496282248
58	3.4951547395e+09	22.5302000000	282.2012455986
58	3.6078957046e+09	22.5353210000	288.3530467284
58	3.7206366697e+09	22.5405480000	294.1212222862
58	3.8333776349e+09	22.5458760000	299.6386076024
58	3.9461186000e+09	22.5513010000	304.8773370946
58	4.0588595651e+09	22.5568170000	309.8095451803
58	4.1716005302e+09	22.5624190000	314.4352318596
58	4.2843414953e+09	22.5681010000	318.7822627148
58	4.3970824604e+09	22.5738590000	322.7949065812
58	4.5098234255e+09	22.5796850000	326.4731634586
58	4.6225643906e+09	22.5855750000	329.8727645120
58	4.7353053557e+09	22.5915230000	332.9379785766
58	4.8480463208e+09	22.5975230000	335.5771179152
58	4.9608488930e+09	22.6035690000	338.0007613868
58	5.0735898581e+09	22.6096560000	340.1551644195
58	5.1863308232e+09	22.6157760000	341.8828305286
58	5.2990717883e+09	22.6219250000	343.3039752313
58	5.4118127534e+09	22.6280960000	344.3628673627
58	5.5245537185e+09	22.6342830000	345.0595069228
58	5.6372946836e+09	22.6404790000	345.4217594941
58	5.7500356487e+09	22.6466790000	345.4774906589
58	5.8627766138e+09	22.6528770000	345.1431036700
58	5.9755175789e+09	22.6590650000	344.4464641099
58	6.0882585441e+09	22.6652380000	343.4433031433
58	6.2009995092e+09	22.6713900000	342.0123092018
58	6.3138020813e+09	22.6775150000	340.2851150037
58	6.4265430465e+09	22.6836050000	338.3160359808
58	6.5392840116e+09	22.6896560000	335.9195958939
58	6.6520249767e+09	22.6956600000	333.1609032359
58	6.7647659418e+09	22.7016120000	330.0678235889
58	6.8775069069e+09	22.7075050000	326.6403569530
